"zpid","price","address","bedrooms","bathrooms","sqft","price_per_sqft","property_type","status","latitude","longitude","state","region","hoa","mls_number","parking_garage","description","days_on_market","year_built","acreage","front_photo","image_path","link","scraped_at"
"134794568","$10,000,000","17528 Jayden Ln, Encino, CA 91316","7","10","11,173",895.01,"Single Family","For Sale",34.16891,-118.51541,"CA","Encino",NA,"SR25182089Originating","Attached Garage","November 15, 2025 at 05:28pmListing Provided by:Samantha Mitchell DRE #02119288 818-519-7032,Keller Williams Realty Calabasas","242","2015",NA,"","property_images/134794568_img1.jpg","https://www.zillow.com/homedetails/17528-Jayden-Ln-Encino-CA-91316/134794568_zpid/",2025-11-21 10:05:06.740323
"20468599","$1,295,000","11918 Kiowa Ave APT 302, Los Angeles, CA 90049","2","3","1,403",923.02,"Condo","For Sale",34.04806,-118.46597,"CA","Los Angeles","500","25620019","Carport","Stunning Top-Floor Corner Condo with Panoramic Views in Prime Brentwood! Discover this gorgeous front-facing 2-bedroom, 2.5-bathroom condo spanning 1,403 sq ft, perfectly positioned on the top floor of a beautifully maintained building in the heart of Brentwood. From the moment you enter through the stylish double doors, you're welcomed into a bright, inviting foyer that sets the tone for the elegance found throughout the home. Enjoy unobstructed treetop views that stretch to the mountains, fill",NA,"1969",NA,"","property_images/20468599_img1.jpg","https://www.zillow.com/homedetails/11918-Kiowa-Ave-APT-302-Los-Angeles-CA-90049/20468599_zpid/",2025-11-21 10:05:06.740323
"20173512","$1,500,000","17424 Superior St, Northridge, CA 91325","5","3","3,189",470.37,"Single Family","For Sale",34.246475,-118.514626,"CA","Northridge",NA,"SR25254558","2","Listing Provided by: Randy Disimone DRE #00966802 818-535-7700,Keller Williams VIP Properties Absolutely gorgeous single story home with 5 Bedrooms, 3 Bathrooms, 3,189 Sq.Ft. of living space, on a 16,992 Sq.Ft. Lot, with attached 2 car garage, possible RV parking, pool and spa. Exquisite curb appeal with palm trees and lots of driveway space for parking and possible RV, with brick ribbon walkways. Beautiful (leaded glass) double door entry leads you to the foyer overlooking the formal living roo",NA,"1964","19640.39","","property_images/20173512_img1.jpg","https://www.zillow.com/homedetails/17424-Superior-St-Northridge-CA-91325/20173512_zpid/",2025-11-21 10:05:06.740323
"20091023","$800,000","10742 Sharon Ave, Sunland, CA 91040","3","2","1,317",607.44,"Single Family","For Sale",34.265076,-118.33701,"CA","Sunland",NA,"P1-24824","Carport","Listing Provided by: Justin Jenewein DRE #02024855 (818)793-5450,Keller Williams Real Estate Services Welcome to 10742 Sharon Ave, a beautifully updated 3-bedroom, 2-bath home blending character, comfort, and California charm. Built in 1959 and thoughtfully refreshed, this 1,317 sq ft residence sits on a peaceful lot in one of Sunland's most inviting neighborhoods. Step inside to a bright, open living space with brand new laminate flooring, recessed lighting, and plantation shutters. The modern ",NA,"1959",NA,"","property_images/20091023_img1.jpg","https://www.zillow.com/homedetails/10742-Sharon-Ave-Sunland-CA-91040/20091023_zpid/",2025-11-21 10:05:06.740323
"303906978","$2,975,000","20162 W Cromwell Way, Porter Ranch, CA 91326","5","6","5,000",595,"Single Family","For Sale",34.283775,-118.574104,"CA","Porter Ranch","387","25607881","Carport","Perched atop a hill within the prestigious, guard-gated community of Westcliffe at Porter Ranch, this newly reimagined five-bedroom, five-and-a-half-bath residence offers sweeping city and valley views. The impressive foyer opens to a bright, airy floor plan where the expansive living room, formal dining area, and Chef's kitchen blend seamlessly. Two large pocket sliding doors vanish into the walls, extending the interior into the beautifully landscaped backyard, complete with pool, spa, fountai",NA,"2019",NA,"","property_images/303906978_img1.jpg","https://www.zillow.com/homedetails/20162-W-Cromwell-Way-Porter-Ranch-CA-91326/303906978_zpid/",2025-11-21 10:07:41.54634
"20453171","$1,799,999","2110 Glencoe Ave, Venice, CA 90291","2","2","1,217",1479.05,"Single Family","For Sale",34.00049,-118.44977,"CA","Venice",NA,"SR25260460","Carport","Listing Provided by: Hovik Pakhanyan DRE #02047126 310-861-7377,The Agency Prime Development Opportunity in Venice. Rare blank-canvas in the heart of Venice’s most desirable pocket, just moments from the beach, Abbot Kinney and the Venice canals. Unbeatable location blending walk-to-beach convenience with the energy and culture of Abbot Kinney, all while remaining west of Lincoln in true Venice proper. An exceptional opportunity to build in one of Los Angeles’ most sought-after and vibrant coast",NA,"1947",NA,"","property_images/20453171_img1.jpg","https://www.zillow.com/homedetails/2110-Glencoe-Ave-Venice-CA-90291/20453171_zpid/",2025-11-21 10:07:41.54634
"19871096","$925,000","6820 Gross Ave, West Hills, CA 91307","3","2","1,570",589.17,"Single Family","For Sale",34.193874,-118.63991,"CA","West Hills",NA,"SR25194231","Carport","Listing Provided by: Kara Katz DRE #02062597 619-850-4106,Compass,Michael Katz DRE #02062556,Compass Welcome to this charming 3 bedroom, 2 bathroom home in the heart of West Hills, featuring a sparkling fenced in pool, turfed front and backyard, solar panels, and a layout designed for comfort and everyday living. Inside, you’ll find a bright and inviting living space with new carpeting and fresh paint throughout, creating a move in ready atmosphere. The living room, dining area, and kitchen flow",NA,"1959",NA,"","property_images/19871096_img1.jpg","https://www.zillow.com/homedetails/6820-Gross-Ave-West-Hills-CA-91307/19871096_zpid/",2025-11-21 10:07:41.54634
"20812236","$1,099,000","4511 Brunswick Ave, Los Angeles, CA 90039","3","2","1,201",915.07,"Single Family","For Sale",34.133804,-118.26876,"CA","Los Angeles",NA,"25609865","Carport","Welcome to 4511 Brunswick, a soulful retreat tucked behind gates in one of LA's most inspiring corners. Located in the heart of Atwater Village, this home offers the rare trifecta of privacy + style + neighborhood charm. Step inside to an airy, open layout filled with natural light. The kitchen features open shelving, classic subway-tile walls and a skylight, while the living room flows effortlessly for both cozy nights in and larger gatherings. Each of the three bedrooms enjoys its own comforta",NA,"1920",NA,"","property_images/20812236_img1.jpg","https://www.zillow.com/homedetails/4511-Brunswick-Ave-Los-Angeles-CA-90039/20812236_zpid/",2025-11-21 10:07:41.54634
"20020915","$1,250,000","5020 Alcove Ave, Valley Village, CA 91607","3","2","1,727",723.8,"Single Family","For Sale",34.161976,-118.41264,"CA","Valley Village",NA,"PW25228671","Carport","Listing Provided by: Travis Harms DRE #01916029 714-476-6522,T.N.G. Real Estate Consultants,Nathaniel Tingley DRE #01910241,T.N.G. Real Estate Consultants Nestled on a peaceful cul-de-sac in Valley Village, this charming single-level home offers 3 bedrooms, 2 bathrooms, and 1,727 sq ft of comfortable living space. Built in 1958, it features an attached two-car garage and a layout designed for ease and flow. Step through the front door and into the inviting living room, where rich wood flooring s",NA,"1958",NA,"","property_images/20020915_img1.jpg","https://www.zillow.com/homedetails/5020-Alcove-Ave-Valley-Village-CA-91607/20020915_zpid/",2025-11-21 10:07:41.54634
"19959019","$1,099,000","13807 Wyandotte St, Van Nuys, CA 91405","3","2","1,690",650.3,"Single Family","For Sale",34.203167,-118.4339,"CA","Van Nuys",NA,"25620653","Carport","Don't miss this rare and incredible opportunity to own a meticulously remodeled, charming residence nestled in one of the most desired and rapidly appreciating pockets of the San Fernando Valley, directly adjacent to prestigious Valley Glen. This stunning, turn-key property boasts 3 spacious bedrooms, and 2 gorgeously updated bathrooms featuring designer finishes that evoke a spa-like feel, perfectly complemented by a highly versatile OFFICE/BONUS ROOM, making it ideal for a variety of lifestyle",NA,"1950",NA,"","property_images/19959019_img1.jpg","https://www.zillow.com/homedetails/13807-Wyandotte-St-Van-Nuys-CA-91405/19959019_zpid/",2025-11-21 10:07:41.54634
"20110281","$1,198,000","16914 Flanders St, Granada Hills, CA 91344","4","2","2,200",544.55,"Single Family","For Sale",34.279945,-118.50035,"CA","Granada Hills",NA,"PW25260427","Carport","Listing Provided by: Tholfaqar Al Emara DRE #02205349 562-961-1400,Keller Williams Coastal Prop. Stunning Fully Remodeled Granada Hills Home in the Highly Desired North Rinaldi Area! This beautifully updated 4-bed, 3-bath single-family residence offers approx. 2,200 sq. ft. of modern living space, complete with every upgrade already in place. Enjoy a bright, open floor plan featuring a brand-new kitchen with premium countertops, custom cabinetry, and a full set of new stainless-steel appliances.",NA,"1957",NA,"","property_images/20110281_img1.jpg","https://www.zillow.com/homedetails/16914-Flanders-St-Granada-Hills-CA-91344/20110281_zpid/",2025-11-21 10:07:41.54634
"19872042","$1,425,000","7156 Castle Peak Dr, West Hills, CA 91307","4","3","2,813",506.58,"Single Family","For Sale",34.20214,-118.661064,"CA","West Hills","140","SR25254957","Carport","Listing Provided by: Ann Cohen DRE #01274357 anncohenhomes@gmail.com,Berkshire Hathaway HomeServices California Properties,Sandy Ritchie DRE #01375772 818-876-3125,Berkshire Hathaway HomeServices California Properties Truly spectacular West Hills pool home in the much sought after Castle Peak Estates and the Las Virgenes School District. Beautifully remodeled, this 4 bedroom, 3 bath sunlit home is the largest and most popular Castle Peak floor plan with almost 2900 sq ft of open living space. En",NA,"1985",NA,"","property_images/19872042_img1.jpg","https://www.zillow.com/homedetails/7156-Castle-Peak-Dr-West-Hills-CA-91307/19872042_zpid/",2025-11-21 10:07:41.54634
"19944817","$774,995","4707 Bedel St, Woodland Hills, CA 91364","2","1","880",880.68,"Single Family","For Sale",34.154903,-118.58961,"CA","Woodland Hills",NA,"25-481521","Carport","** APPROVED SHORT SALE ** Beautiful Woodland Hills Home w/ Fantastic Views of the Valley! Located in the prestigious neighborhood in between Woodland Hills Country Club & Serrania Park, this stunner has hardwood floors & designer finishes throughout. Living room w/ oversized wall of windows & breathtaking views. Open-concept chef's kitchen w/ designer finishes & dining area. Generously-sized bedrooms w/ remodeled bathrooms. Private backyard w/ scenic viewing deck, sitting areas, & hot tub - perf",NA,"1951",NA,"","property_images/19944817_img1.jpg","https://www.zillow.com/homedetails/4707-Bedel-St-Woodland-Hills-CA-91364/19944817_zpid/",2025-11-21 10:07:41.54634
"20184800","$2,650,000","17912 Parthenia St, Northridge, CA 91325","5","5","7,458",355.32,"Single Family","For Sale",34.22836,-118.52348,"CA","Northridge",NA,"SR25236623","Carport","Listing Provided by: Mohamed Hassan DRE #01791947 818-741-6969,NextHome Milestone Sherwood Forest showpiece locally known as a playful replica homage to the late Elvis Presley’s Mini-Graceland residence, this estate brings Hollywood flair to a prestigious neighborhood while delivering serious space on a massive corner lot—grand in scale, timeless in presence, and loaded with possibility. 3 gates secure this massive half an acre corner compound lot wraps around to Zelzah features a long, RV-frien",NA,"1957","19570.5","","property_images/20184800_img1.jpg","https://www.zillow.com/homedetails/17912-Parthenia-St-Northridge-CA-91325/20184800_zpid/",2025-11-21 10:10:42.174783
"20460401","$1,595,000","3745 Veteran Ave, Los Angeles, CA 90034","4","4","1,858",858.45,"Single Family","For Sale",34.016354,-118.41341,"CA","Los Angeles",NA,"25579653Skip","Carport","November 18, 2025 at 07:01amListed by:Stephanie Younger DRE # 01365696 310-499-2020,Compass 310-499-2020,Camille Dorflinger DRE # 02197950 310-922-6194,Compass","91","1926",NA,"","property_images/20460401_img1.jpg","https://www.zillow.com/homedetails/3745-Veteran-Ave-Los-Angeles-CA-90034/20460401_zpid/",2025-11-21 10:10:42.174783
"20810073","$1,899,000","1976 N Catalina St, Los Angeles, CA 90027","4","4","2,710",700.74,"Single Family","For Sale",34.107506,-118.29475,"CA","Los Angeles",NA,"25618701","Carport","Located north of Franklin Avenue in prime Los Feliz, this 1923 two-story traditional presents an exceptional opportunity. Spanning approximately 2,710 sqft, the home offers 4BD/3.5BA, a formal entry, a generous living room, a dining area, and an oversized kitchen awaiting a thoughtful remodel. The upper level features a spacious primary suite along with three additional bedrooms. Outside, enjoy a covered patio, view deck, pool/spa, and the convenience of a detached garage plus carport. Just mome",NA,"1923",NA,"","property_images/20810073_img1.jpg","https://www.zillow.com/homedetails/1976-N-Catalina-St-Los-Angeles-CA-90027/20810073_zpid/",2025-11-21 10:10:42.174783
"20129438","$630,500","9870 Woodale Ave, Pacoima, CA 91331","3","2","1,225",514.69,"Single Family","For Sale",34.25023,-118.43783,"CA","Pacoima",NA,"25544125","Carport","Investor special! This 3-bedroom, 2-bathroom home located at 9870 Woodale Ave in Arleta is a true fixer-upper bursting with potential. Situated on a spacious 6,000 sq ft lot, this property offers a blank canvas for developers, flippers, or buyers looking to renovate and add value. The home features 1,225 sq ft of living space with a traditional layout, a detached garage, and a sizable backyard. It's an excellent opportunity to restore or reimagine the space to your liking. Located in a well-esta",NA,"1955",NA,"","property_images/20129438_img1.jpg","https://www.zillow.com/homedetails/9870-Woodale-Ave-Pacoima-CA-91331/20129438_zpid/",2025-11-21 10:10:42.174783
"20845173","$1,299,000","5159 Vincent Ave, Los Angeles, CA 90041","2","2","1,282",1013.26,"Single Family","For Sale",34.141163,-118.20259,"CA","Los Angeles",NA,"OC25258695","Carport","Listing Provided by: Nory Chin DRE #02079926 707-718-6126,Vanguard Properties Timeless Spanish Charm Meets Modern Comfort. For the first time in nearly 50 years, this beloved 1924 Spanish-style gem is ready to welcome its next chapter. Tucked away in one of Eagle Rock’s most sought-after enclaves—above Colorado Boulevard—this character-filled home offers the perfect blend of classic architecture and thoughtful updates. Step inside to discover two bedrooms, two baths, a versatile bonus room, a sp",NA,"1924",NA,"","property_images/20845173_img1.jpg","https://www.zillow.com/homedetails/5159-Vincent-Ave-Los-Angeles-CA-90041/20845173_zpid/",2025-11-21 10:10:42.174783
"20454388","$3,100,000","1339 Appleton Way, Venice, CA 90291","6","3","2,035",1523.34,"Single Family","For Sale",34.004696,-118.45425,"CA","Venice",NA,"MB25238948","Carport","Listing Provided by: ROBERT PEREZ DRE #01275202 310-748-4839,ROBERT FRANCIS PEREZ, BROKER RARE \"BIG LOTS\" OPPORTUNITY. Double-Sized Lot in Prime Venice: This is a rare chance to acquire a double-sized parcel in the highly coveted \"Big Lots\" neighborhood of Venice. This legacy asset secures your future in a high-demand area, offering redevelopment potential or move in and use the property now. Immediate Value & Compound Living: The existing structures provide exceptional immediate utility, rental",NA,"1959","19590.25","","property_images/20454388_img1.jpg","https://www.zillow.com/homedetails/1339-Appleton-Way-Venice-CA-90291/20454388_zpid/",2025-11-21 10:10:42.174783
"20459212","$1,169,000","2950 S Bentley Ave APT 3, Los Angeles, CA 90064","3","3","1,800",649.44,"Townhouse","For Sale",34.0282,-118.42734,"CA","Los Angeles","360","25602361","Carport","Bright, Open & Beautifully Remodeled Townhome!This spacious 3-bed, 2.5-bath residence showcases vaulted ceilings, skylights, fireplaces, arched windows, walk-in closets, and a large private patio. The remodeled kitchen features a new refrigerator, oven, and microwave, and opens to a versatile office/play area adjacent to an elevated formal dining room perfect for entertaining. Upstairs, all three bedrooms are generously sized and well-appointed, each with a walk-in closet, including a primary su",NA,"1996","19960.41","","property_images/20459212_img1.jpg","https://www.zillow.com/homedetails/2950-S-Bentley-Ave-APT-3-Los-Angeles-CA-90064/20459212_zpid/",2025-11-21 10:10:42.174783
"19881366","$2,295,000","23623 Ladrillo St, Woodland Hills, CA 91367","4","3","3,000",765,"Single Family","For Sale",34.16565,-118.6415,"CA","Woodland Hills",NA,"SR25250217","Carport","Listing Provided by: Jordan Davies DRE #01914332 213-271-4945,Keller Williams Realty Calabasas Step into timeless style and modern luxury with this beautifully renovated mid-century home nestled in the heart of one of Woodland Hills most desirable neighborhoods. This stunning 4-bedroom, 3-bathroom residence perfectly blends classic architectural charm with contemporary finishes and thoughtful design. An open-concept floor plan showcases expansive living spaces with real white oak shiplap ceiling",NA,"1961","19610.27","","property_images/19881366_img1.jpg","https://www.zillow.com/homedetails/23623-Ladrillo-St-Woodland-Hills-CA-91367/19881366_zpid/",2025-11-21 10:10:42.174783
"20136059","$375,000","8020 Langdon Ave UNIT 211, Van Nuys, CA 91406","2","2","1,075",348.84,"Condo","For Sale",34.21639,-118.467575,"CA","Van Nuys","410","OC25152017","Carport","Listing Provided by: Enrique Huerta DRE #01946226 949.751.7079,HomeSmart, Evergreen Realty Just Renovated – Stylish 2-Bedroom Condo with Modern Finishes in Prime Van Nuys Location! Welcome to Unit 211 at Cabrito Park Villas — a beautifully renovated upper-level condo offering the perfect blend of comfort, style, and convenience in the heart of the San Fernando Valley. This move-in-ready 2-bedroom, 2-bath residence has just been updated with a brand-new kitchen featuring modern white shaker cabin",NA,"1981",NA,"","property_images/20136059_img1.jpg","https://www.zillow.com/homedetails/8020-Langdon-Ave-UNIT-211-Van-Nuys-CA-91406/20136059_zpid/",2025-11-21 10:10:42.174783
"20498546","$5,495,000","1964 Thayer Ave, Los Angeles, CA 90025","5","6","4,559",1205.31,"Single Family","For Sale",34.05213,-118.424614,"CA","Los Angeles",NA,"25591579","Carport","Introducing a brand-new architectural masterpiece that embodies sophistication and cutting-edge design. This 5-bedroom, 5.5-bath residence blends refined craftsmanship with the ultimate in modern convenience each bedroom is en suite, offering private comfort and style throughout. One spacious en suite bedroom is conveniently located downstairs, along with a sleek powder room ideal for guests. The home's main level features open-concept living and dining spaces with seamless indoor-outdoor flow, ",NA,"2025",NA,"","property_images/20498546_img1.jpg","https://www.zillow.com/homedetails/1964-Thayer-Ave-Los-Angeles-CA-90025/20498546_zpid/",2025-11-21 10:13:23.741896
"333349255","$549,000","200 N San Fernando Rd APT 314, Los Angeles, CA 90031","2","1","1,120",490.18,"Condo","For Sale",34.076912,-118.222015,"CA","Los Angeles","608","25525913","Carport","Rare large, open, and bright 2 bedroom loft style home at Alta Lofts. This unique art-deco inspired landmark was re-imagined by the acclaimed architect firm Brooks + Scarpa which preserved the original 1920's lobby w/ handcrafted vaulted ceilings. This authentic live/work loft home features 2 fully enclosed bedrooms along with a sun drenched living area with floor to ceiling windows and private balcony off the master bedroom. The modern style kitchen showcases stainless steel appliances along wi",NA,"1925",NA,"","property_images/333349255_img1.jpg","https://www.zillow.com/homedetails/200-N-San-Fernando-Rd-APT-314-Los-Angeles-CA-90031/333349255_zpid/",2025-11-21 10:13:23.741896
"20441289","$1,895,000","12563 Allin St, Los Angeles, CA 90066","4","3","1,876",1010.13,"Single Family","For Sale",33.985554,-118.42266,"CA","Los Angeles",NA,"SR25263747","Carport","Listing Provided by: Dennis Chernov DRE #01850113 818-432-1524,Equity Union,Marty Azoulay DRE #01234131 818-822-2422,Equity Union Situated on a quiet cul-de-sac, this beautifully reimagined Del Rey residence seamlessly blends modern design with quintessential California living. Fully renovated inside and out, the spacious living room sets the tone with its chic fireplace and flows effortlessly into the open-concept dining area and designer kitchen. Here, top-of-the-line appliances and sleek cust",NA,"1968",NA,"","property_images/20441289_img1.jpg","https://www.zillow.com/homedetails/12563-Allin-St-Los-Angeles-CA-90066/20441289_zpid/",2025-11-21 10:13:23.741896
"20441977","$1,275,000","12531 Culver Blvd, Los Angeles, CA 90066","5","6","3,534",360.78,NA,"For Sale",33.98828,-118.42382,"CA","Los Angeles",NA,"25599461","Carport","An exceptional opportunity awaits with this well-designed triplex in the heart of the Del Rey neighborhood. Positioned along a wide, landscaped stretch of Culver Boulevard with a tree-lined median, the property offers the feel of a residential side street while maintaining excellent visibility and access. Perfect for investors or owner-users, this versatile property combines comfortable living with multiple streams of rental income. The front unit is a spacious, townhome-style residence with 3 b",NA,"1976",NA,"","property_images/20441977_img1.jpg","https://www.zillow.com/homedetails/12531-Culver-Blvd-Los-Angeles-CA-90066/20441977_zpid/",2025-11-21 10:13:23.741896
"20803659","$725,000","6431 Dix St, Los Angeles, CA 90068","2","1","720",1006.94,"Single Family","For Sale",34.105957,-118.33007,"CA","Los Angeles",NA,"25604367","Carport","Welcome to your charming Hollywood haven! This cozy 2-bedroom, 1-bath bungalow is nestled in the heart of the Hollywood Hills, just minutes from the iconic Hollywood Bowl and legendary landmarks like the TCL Chinese Theatre, Walk of Fame, Paramount Pictures, and the Dolby Theatre, home of the Oscars. Enjoy modern comforts with newer dual-pane windows, central air and heat, and a vaulted ceiling that brightens the living and dining areas. Step outside to your private courtyard, perfect for relaxi",NA,"1918",NA,"","property_images/20803659_img1.jpg","https://www.zillow.com/homedetails/6431-Dix-St-Los-Angeles-CA-90068/20803659_zpid/",2025-11-21 10:13:23.741896
"20761023","$1,050,000","579 Crane Blvd, Los Angeles, CA 90065","3","2","1,800",583.33,"Single Family","For Sale",34.105423,-118.20834,"CA","Los Angeles",NA,"SR25178813","Carport","Listing Provided by: Kimberly Benicke DRE #01829082 323-829-9100,Equity Union Tucked into the eclectic hills of Mt. Washington sits a home with a rich creative soul. Once the last residence of renowned artist Ynez Johnston, this inspiring retreat embodies the essence of California hillside living—nature, tranquility, sweeping views, and a welcoming sense of community. Set on three lots within two parcels totaling 14,471 sq. ft., it offers not only a unique living experience but also room to expa",NA,"1923","19230.33","","property_images/20761023_img1.jpg","https://www.zillow.com/homedetails/579-Crane-Blvd-Los-Angeles-CA-90065/20761023_zpid/",2025-11-21 10:13:23.741896
"19982702","$1,440,000","5102 Vesper Ave, Sherman Oaks, CA 91403","2","2","1,722",836.24,"Single Family","For Sale",34.16322,-118.450584,"CA","Sherman Oaks",NA,"25620451","Carport","Your picture-perfect haven awaits at the end of a peaceful cul-de-sac, surrounded by gardens and sunshine. This pristine single-story Ranch blends timeless character with modern comfort, offering 1,722 sq ft of sunlit living space framed by oversized picture windows and original refinished oak hardwood floors. The newly landscaped wraparound yard creates a warm, storybook welcome with a cottage-style pollinator garden filled with seasonal color, hummingbirds, and butterflies.Inside, the generous",NA,"1951",NA,"","property_images/19982702_img1.jpg","https://www.zillow.com/homedetails/5102-Vesper-Ave-Sherman-Oaks-CA-91403/19982702_zpid/",2025-11-21 10:13:23.741896
"20532791","$1,599,000","9921 Westwanda Dr, Beverly Hills, CA 90210","2","2","1,333",1199.55,"Single Family","For Sale",34.108734,-118.43675,"CA","Beverly Hills",NA,"IG25251186","Carport","Listing Provided by: Emily Griffin DRE #01299217 949-436-1225,Griffin Real Estate, Inc. Thoughtfully renovated 2-bedroom, 2-bathroom single family retreat, nestled in the exclusive Beverly Hills Post Office neighborhood, moments from Beverly Hills. Step inside to enjoy pitched ceilings, rich hardwood floors, and sun-drenched living spaces that flow to a private backyard oasis. Designed for both entertaining and everyday living, the open-concept layout includes a chef's kitchen with stainless ste",NA,"1956",NA,"","property_images/20532791_img1.jpg","https://www.zillow.com/homedetails/9921-Westwanda-Dr-Beverly-Hills-CA-90210/20532791_zpid/",2025-11-21 10:13:23.741896
"20802840","$7,395,000","7776 Firenze Ave, Los Angeles, CA 90046","4","5","4,542",1628.14,"Single Family","For Sale",34.12233,-118.36608,"CA","Los Angeles",NA,"25590377","Carport","Nestled on a serene, discreet street, this expansive Spanish estate embodies timeless elegance. Originally designed by architect Fred Smathers and exquisitely reimagined by Broad Project, the home seamlessly blends classical architecture with modern sophistication. Thoughtfully updated, this 4-bedroom, 5-bathroom residence is enveloped by lush, mature landscaping, including stately olive, citrus, and eucalyptus trees. A shimmering pool and spa, multiple outdoor living areas, and an exceptional f",NA,"1969","19690.26","","property_images/20802840_img1.jpg","https://www.zillow.com/homedetails/7776-Firenze-Ave-Los-Angeles-CA-90046/20802840_zpid/",2025-11-21 10:13:23.741896
"20456125","$2,999,000","13023 Warren Ave, Los Angeles, CA 90066","4","3","2,482",1208.3,"Single Family","For Sale",34.01032,-118.45167,"CA","Los Angeles",NA,"OC25190935","Carport","Listing Provided by: Armin Monfared DRE #02131488 3108060993,Innovate Realty, Inc. Hidden on a quiet tree-lined street in Mar Vista Hill, this home has been fully ground-up renovated with exceptional attention to detail, almost like a new construction. Crafted with high-quality finishes, it features quartz countertops, white oak wood cabinetry, and modern design elements throughout. The spacious layout includes a living room that opens seamlessly to the formal dining area, and a modern open-conc",NA,"1953",NA,"","property_images/20456125_img1.jpg","https://www.zillow.com/homedetails/13023-Warren-Ave-Los-Angeles-CA-90066/20456125_zpid/",2025-11-21 10:16:20.64839
"20043531","$649,700","10700 Bloomfield St APT 3, North Hollywood, CA 91602","2","3","1,259",516.04,"Townhouse","For Sale",34.149437,-118.36387,"CA","North Hollywood","646","25613813","Carport","Contemporary Condo in the Heart of Toluca Lake. Welcome to this beautifully updated townhouse-style condo, ideally situated in a discreet 9-unit building. With 1,259 square feet, this residence offers 2 spacious en-suite bedrooms and 2.5 bathrooms, combining modern design, comfort, and convenience in one exceptional home. The open floor plan is filled with natural light from dual-pane windows and enhanced by recessed lighting and updated laminate wood-style flooring. The living room features a c",NA,"1992",NA,"","property_images/20043531_img1.jpg","https://www.zillow.com/homedetails/10700-Bloomfield-St-APT-3-North-Hollywood-CA-91602/20043531_zpid/",2025-11-21 10:16:20.64839
"20634779","$769,000","932 S Mott St, Los Angeles, CA 90023","5","2","1,660",463.25,NA,"For Sale",34.032112,-118.21353,"CA","Los Angeles",NA,"SB25260241","Carport","Listing Provided by: Jorge Lara DRE #01366576 310-505-0504,E Real Estate Corp. Amazing Opportunity for a first time homebuyer, live in the 3 bedroom 1 bath unit and received income from the second unit to offset mortgage payment. Property is turn key ready to be occupied by the new owner. Property is located within short minutes to down town Los Angeles and all surrounding Cities, near the 5 freeway and the 10 freeway be anywhere in Los Angeles within minutes. Enjoy the new kitchen cabinets and ",NA,"1910",NA,"","property_images/20634779_img1.jpg","https://www.zillow.com/homedetails/932-S-Mott-St-Los-Angeles-CA-90023/20634779_zpid/",2025-11-21 10:16:20.64839
"20644406","$815,000","4938 O'Sullivan Dr, Los Angeles, CA 90032","3","2","1,082",753.23,"Single Family","For Sale",34.06644,-118.17562,"CA","Los Angeles",NA,"25606293","Carport","Located in the hillside neighborhood of University Hills, this 3-bedroom, 2-bathroom home has been thoughtfully improved. The current owners have invested in meaningful upgrades throughout, replacing electrical and plumbing systems, installing a new water heater, and adding mini-split AC units that can be controlled by remote or phone app for efficient year-round comfort. The kitchen was completely redone with custom maple cabinetry, pull-out drawers, white oak floating shelves, and all new appl",NA,"1962",NA,"","property_images/20644406_img1.jpg","https://www.zillow.com/homedetails/4938-O'Sullivan-Dr-Los-Angeles-CA-90032/20644406_zpid/",2025-11-21 10:16:20.64839
"20768576","$899,000","5849 Burwood Ave, Los Angeles, CA 90042","4","2","1,768",508.48,NA,"For Sale",34.127247,-118.19086,"CA","Los Angeles",NA,"25619067","Attached Garage","Live, Rent, Invest! Discover 5849 Burwood Ave, a truly charming duplex nestled in lovely Highland Park. The front unit (2 bed/1 bath) is your own private hideaway. It features an attached garage and a generous front yard, shielded by mature hedges. Imagine morning coffee or weekend barbecues in total privacy. The spacious rear unit (2 bed/1 bath + den) is full of possibilities, offering a versatile bonus den that's perfect for a home office, gym, or studio. It comes complete with a private backy",NA,"1957",NA,"","property_images/20768576_img1.jpg","https://www.zillow.com/homedetails/5849-Burwood-Ave-Los-Angeles-CA-90042/20768576_zpid/",2025-11-21 10:16:20.64839
"302794722","$1,295,000","3306 Aria Ln, Los Angeles, CA 90034","3","4","1,820",711.54,"Single Family","For Sale",34.03095,-118.39402,"CA","Los Angeles","195","WS25182070","Carport","Listing Provided by: TATIANA DENG DRE #02147093 323-327-8583,High Ten Partners, Inc. Now offered at $1,295,000! This ultra modern tri-level residence delivers sophisticated design, light-filled living, and exceptional value in one of West LA’s most desirable communities! Step inside 3306 Aria Lane, a contemporary 3-bedroom, 3.5-bath home showcasing elevated style and seamless indoor-outdoor living. The open-concept layout features a sleek chef’s kitchen with premium Bosch appliances and a spacio",NA,"2019",NA,"","property_images/302794722_img1.jpg","https://www.zillow.com/homedetails/3306-Aria-Ln-Los-Angeles-CA-90034/302794722_zpid/",2025-11-21 10:16:20.64839
